Year,Abroad,Washington,Texas,New_York,Arizona,Oregon,Florida,Nevada,Illinois,Colorado,Virginia,Massachusetts,Ohio,Hawaii,Pennsylvania,Georgia,New_Jersey,North_Carolina,Maryland,Michigan,Utah,Tennessee,Missouri,Connecticut,Indiana,Minnesota,Wisconsin,District_of_Columbia ,Oklahoma,South_Carolina,Kansas,Alabama,Louisiana,Idaho,New_Mexico,Nebraska,Arkansas,Montana,Iowa,Mississippi,Alaska,Kentucky,North_Dakota,Rhode_Island,Vermont,Wyoming,South_ Dakota,Maine,West_Virginia,Delaware,New Hampshire
2013,291448,37246,32290,30704,36567,20128,25950,29897,19961,16151,12810,12947,6742,13610,11426,11773,10498,10858,9781,9172,12631,7020,7146,5145,8799,7376,4704,3823,3717,7283,4680,2958,3764,6192,6290,1262,3687,3147,3563,2450,8457,3895,710,1658,1029,1030,981,1104,967,300,1198
