Year,Name,Population,Same house,Same state,Different state,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia ,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Total
2016,California,38783436,33594813,4337251,514758,3045.0,4206.0,33757.0,4282.0,,22540.0,2932.0,1372.0,6319.0,25354.0,14663.0,14239.0,3598.0,21539.0,7073.0,3826.0,3293.0,4206.0,4933.0,2513.0,10637.0,14062.0,11442.0,10897.0,3174.0,7580.0,1272.0,1876.0,24656.0,889.0,11988.0,8087.0,40877.0,14268.0,2664.0,9652.0,6023.0,18919.0,13090.0,2265.0,5137.0,1333.0,6158.0,39109.0,11114.0,400.0,14348.0,27973.0,1150.0,7354.0,2674.0,336614
