Year,Name,Population,Same house,Same state,Different state,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia ,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Total
2012,California,37572738,31777868,5046618,493641,2509.0,6995.0,38916.0,3472.0,,15150.0,6764.0,474.0,3199.0,21004.0,10790.0,11906.0,5331.0,21251.0,5891.0,2284.0,2790.0,3763.0,5180.0,1256.0,7902.0,14356.0,8921.0,8539.0,2556.0,6729.0,3060.0,3302.0,27968.0,1327.0,12057.0,5921.0,31261.0,11195.0,1827.0,10653.0,6671.0,22724.0,10466.0,1648.0,4110.0,826.0,5802.0,43005.0,12172.0,544.0,15625.0,34569.0,1413.0,5681.0,1886.0,254611
