Year,Name,Population,Same house,Same state,Different state,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia ,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Total
2010,California,36907897,30790221,5413287,444749,3364.0,9579.0,33854.0,4172.0,,15662.0,4631.0,643.0,3683.0,20362.0,8820.0,9528.0,5719.0,16482.0,6550.0,3163.0,3857.0,3394.0,2989.0,1796.0,10626.0,11969.0,10435.0,5095.0,2757.0,6921.0,3009.0,3062.0,27724.0,1614.0,10108.0,4632.0,20981.0,9593.0,392.0,8170.0,5708.0,20913.0,9948.0,526.0,5016.0,1604.0,4349.0,36582.0,10653.0,525.0,14232.0,30544.0,1446.0,6031.0,1336.0,259640
