Year,Name,Population,Same house,Same state,Different state,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia ,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Total
2017,California,39085984,34009331,4234770,523131,3715.0,2606.0,26907.0,3471.0,,25038.0,5935.0,491.0,6818.0,24611.0,10233.0,12776.0,5626.0,27117.0,5190.0,4163.0,5202.0,3431.0,5169.0,2578.0,11303.0,16774.0,11538.0,7487.0,3299.0,6841.0,2809.0,2419.0,23768.0,1216.0,12906.0,5312.0,34278.0,13523.0,2223.0,11410.0,4890.0,20548.0,16141.0,1763.0,7134.0,1403.0,5413.0,40999.0,9925.0,895.0,21162.0,33143.0,789.0,9348.0,1395.0,318752
