Year,Name,Population,Same house,Same state,Different state,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia ,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Total
2014,California,38340324,32849251,4659084,513968,10439.0,7098.0,35200.0,1570.0,,17500.0,5994.0,1067.0,4219.0,25622.0,8669.0,12753.0,7303.0,21441.0,6680.0,3618.0,6836.0,3217.0,4884.0,761.0,6996.0,10750.0,11601.0,9449.0,2336.0,7638.0,2862.0,3143.0,29985.0,1119.0,12884.0,4744.0,34201.0,12550.0,1112.0,8267.0,6511.0,21028.0,14858.0,817.0,3925.0,2964.0,5620.0,38990.0,14273.0,1041.0,17847.0,32837.0,897.0,6451.0,1401.0,318021
