Year,Abroad,Washington,Texas,New_York,Arizona,Oregon,Florida,Nevada,Illinois,Colorado,Virginia,Massachusetts,Ohio,Hawaii,Pennsylvania,Georgia,New_Jersey,North_Carolina,Maryland,Michigan,Utah,Tennessee,Missouri,Connecticut,Indiana,Minnesota,Wisconsin,District_of_Columbia ,Oklahoma,South_Carolina,Kansas,Alabama,Louisiana,Idaho,New_Mexico,Nebraska,Arkansas,Montana,Iowa,Mississippi,Alaska,Kentucky,North_Dakota,Rhode_Island,Vermont,Wyoming,South_ Dakota,Maine,West_Virginia,Delaware,New Hampshire
2011,269772,36481,37087,25629,35650,18165,22094,36159,20834,21245,15753,10244,10474,9864,8550,13303,8053,8708,7793,12069,8944,8761,7677,3073,4673,5687,5668,3240,5113,5758,2810,2087,3600,4796,5904,1955,2648,2599,3324,2092,7358,1201,1392,1103,745,2047,1004,1658,832,1302,1222
